case,sequence_id,length,duration,total_xThreat,avg_xThreat,events,outcome
match_20250606_170248,1149,3,0.066,0.87,0.29,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1150,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1151,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1152,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1153,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1154,3,0.066,0.87,0.29,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1155,3,0.066,0.87,0.29,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1156,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1157,4,0.066,0.8,0.2,"['POSSESSION', 'DRIBBLE', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1158,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1159,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1160,3,0.066,0.8,0.26666666666666666,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1161,3,0.066,0.8,0.26666666666666666,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1162,3,0.066,0.8,0.26666666666666666,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1163,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1164,3,0.066,-0.15,-0.049999999999999996,"['POSSESSION', 'DRIBBLE_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1165,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1166,3,0.066,0.8,0.26666666666666666,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1167,4,0.066,-0.1,-0.025,"['POSSESSION', 'DRIBBLE', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1168,3,0.066,-0.15,-0.049999999999999996,"['POSSESSION', 'DRIBBLE_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1169,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1170,3,0.066,0.8,0.26666666666666666,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1171,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1172,3,0.066,0.8,0.26666666666666666,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1173,4,0.066,0.6,0.15,"['POSSESSION', 'DRIBBLE', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1174,3,0.066,0.6,0.19999999999999998,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1175,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1176,3,0.066,0.6,0.19999999999999998,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1177,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1178,3,0.066,0.6,0.19999999999999998,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1179,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1180,3,0.066,0.6,0.19999999999999998,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1181,3,0.066,-0.15,-0.049999999999999996,"['POSSESSION', 'DRIBBLE_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1182,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1183,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1184,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1185,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1186,4,0.066,0.67,0.1675,"['POSSESSION', 'DRIBBLE', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1187,3,0.066,0.67,0.22333333333333336,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1188,3,0.066,0.67,0.22333333333333336,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1189,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1190,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1191,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1192,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1193,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1194,3,0.066,0.67,0.22333333333333336,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1195,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1196,3,0.066,0.67,0.22333333333333336,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1197,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1198,3,0.066,0.67,0.22333333333333336,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1199,3,0.066,0.67,0.22333333333333336,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1200,3,0.066,0.67,0.22333333333333336,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1201,3,0.066,0.67,0.22333333333333336,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1202,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1203,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1204,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1205,3,0.066,0.67,0.22333333333333336,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1206,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1207,3,0.066,0.67,0.22333333333333336,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1208,3,0.066,0.67,0.22333333333333336,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1209,3,0.066,0.67,0.22333333333333336,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1210,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1211,3,0.066,0.67,0.22333333333333336,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1212,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1213,3,0.066,0.67,0.22333333333333336,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1214,3,0.066,0.67,0.22333333333333336,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1215,4,0.066,0.73,0.1825,"['POSSESSION', 'DRIBBLE', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1216,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1217,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1218,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1219,3,0.066,0.73,0.24333333333333332,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1220,3,0.066,0.73,0.24333333333333332,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1221,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1222,3,0.066,0.73,0.24333333333333332,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1223,3,0.066,0.73,0.24333333333333332,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1224,3,0.066,0.73,0.24333333333333332,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1225,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1226,3,0.066,0.73,0.24333333333333332,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1227,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1228,3,0.066,-0.07,-0.023333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1229,4,0.066,-0.2,-0.05,"['POSSESSION', 'PASS_FAILED', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1230,3,0.066,0.0,0.0,"['POSSESSION', 'DRIBBLE', 'POSSESSION']",POSSESSION
match_20250606_170248,1231,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1232,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1233,4,0.066,0.8,0.2,"['POSSESSION', 'DRIBBLE', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1234,4,0.066,1.6,0.4,"['POSSESSION', 'PASS', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1235,3,0.066,0.0,0.0,"['POSSESSION', 'DRIBBLE', 'POSSESSION']",POSSESSION
match_20250606_170248,1236,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1237,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1238,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1239,3,0.066,0.8,0.26666666666666666,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1240,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1241,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1242,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1243,3,0.066,0.8,0.26666666666666666,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1244,3,0.066,0.8,0.26666666666666666,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1245,3,0.066,0.8,0.26666666666666666,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1246,5,0.066,0.73,0.146,"['POSSESSION', 'PASS_FAILED', 'DRIBBLE', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1247,2,0.066,0.0,0.0,"['POSSESSION', 'POSSESSION']",POSSESSION
match_20250606_170248,1248,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1249,3,0.066,0.83,0.27666666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1250,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1251,5,0.066,0.6799999999999999,0.13599999999999998,"['POSSESSION', 'PASS', 'DRIBBLE', 'DRIBBLE_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1252,2,0.066,0.0,0.0,"['POSSESSION', 'POSSESSION']",POSSESSION
match_20250606_170248,1253,3,0.066,-0.05,-0.016666666666666666,"['POSSESSION', 'CLEAR', 'POSSESSION']",POSSESSION
match_20250606_170248,1254,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1255,4,0.066,-0.1,-0.025,"['POSSESSION', 'DRIBBLE', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1256,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1257,3,0.066,-0.15,-0.049999999999999996,"['POSSESSION', 'DRIBBLE_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1258,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1259,5,0.132,-0.1,-0.02,"['POSSESSION', 'DRIBBLE', 'DRIBBLE', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1260,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1261,3,0.066,0.9,0.3,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1262,3,0.066,0.9,0.3,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1263,4,0.066,0.89,0.2225,"['POSSESSION', 'DRIBBLE', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1264,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1265,3,0.066,-0.15,-0.049999999999999996,"['POSSESSION', 'DRIBBLE_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1266,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1267,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1268,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1269,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1270,3,0.066,-0.15,-0.049999999999999996,"['POSSESSION', 'DRIBBLE_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1271,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1272,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1273,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1274,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1275,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1276,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1277,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1278,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1279,3,0.066,-0.15,-0.049999999999999996,"['POSSESSION', 'DRIBBLE_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1280,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1281,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1282,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1283,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1284,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1285,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1286,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1287,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1288,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1289,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1290,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1291,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1292,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1293,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1294,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1295,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1296,3,0.066,0.89,0.2966666666666667,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1297,4,0.066,-0.1,-0.025,"['POSSESSION', 'DRIBBLE', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1298,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1299,3,0.066,0.9,0.3,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1300,3,0.066,0.9,0.3,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1301,3,0.066,0.9,0.3,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1302,3,0.066,-0.05,-0.016666666666666666,"['POSSESSION', 'CLEAR', 'POSSESSION']",POSSESSION
match_20250606_170248,1303,3,0.066,0.9,0.3,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1304,3,0.066,0.9,0.3,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1305,3,0.066,0.9,0.3,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1306,3,0.066,0.9,0.3,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1307,3,0.066,0.9,0.3,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1308,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1309,4,0.066,-0.2,-0.05,"['POSSESSION', 'PASS_FAILED', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1310,3,0.066,0.0,0.0,"['POSSESSION', 'DRIBBLE', 'POSSESSION']",POSSESSION
match_20250606_170248,1311,4,0.066,0.9,0.225,"['POSSESSION', 'DRIBBLE', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1312,3,0.066,0.9,0.3,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1313,4,0.066,-0.1,-0.025,"['POSSESSION', 'DRIBBLE', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1314,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1315,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1316,3,0.066,-0.15,-0.049999999999999996,"['POSSESSION', 'DRIBBLE_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1317,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1318,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1319,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1320,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1321,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1322,3,0.066,-0.15,-0.049999999999999996,"['POSSESSION', 'DRIBBLE_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1323,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1324,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1325,3,0.066,-0.15,-0.049999999999999996,"['POSSESSION', 'DRIBBLE_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1326,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1327,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1328,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1329,6,0.132,-0.1,-0.016666666666666666,"['POSSESSION', 'DRIBBLE', 'DRIBBLE', 'DRIBBLE', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1330,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1331,3,0.066,0.9,0.3,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1332,4,0.066,0.91,0.2275,"['POSSESSION', 'DRIBBLE', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1333,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1334,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1335,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1336,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1337,3,0.066,0.03,0.01,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1338,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1339,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1340,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1341,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1342,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1343,3,0.066,-0.15,-0.049999999999999996,"['POSSESSION', 'DRIBBLE_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1344,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1345,3,0.066,0.91,0.30333333333333334,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1346,5,0.066,-0.1,-0.02,"['POSSESSION', 'PASS_FAILED', 'DRIBBLE', 'DRIBBLE', 'POSSESSION']",POSSESSION
match_20250606_170248,1347,3,0.132,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1348,3,0.066,0.85,0.2833333333333333,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1349,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1350,3,0.066,0.85,0.2833333333333333,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1351,3,0.066,-0.1,-0.03333333333333333,"['POSSESSION', 'PASS_FAILED', 'POSSESSION']",POSSESSION
match_20250606_170248,1352,3,0.066,0.85,0.2833333333333333,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1353,3,0.066,0.85,0.2833333333333333,"['POSSESSION', 'PASS', 'POSSESSION']",POSSESSION
match_20250606_170248,1354,4,0.066,0.1,0.025,"['POSSESSION', 'DRIBBLE', 'SHOT', 'POSSESSION']",POSSESSION
match_20250606_170248,1355,3,0.066,-0.2,-0.06666666666666667,"['POSSESSION', 'SHOT_MISSED', 'POSSESSION']",POSSESSION
match_20250606_170248,1356,3,0.066,-0.2,-0.06666666666666667,"['POSSESSION', 'SHOT_MISSED', 'POSSESSION']",POSSESSION
